episode,reward
0,0.06
100,-0.02
200,0.18
300,-0.06
400,-0.02
500,0.04
600,0.0
700,0.06
800,0.12
900,-0.04
1000,0.08
1100,0.1
1200,-0.04
1300,0.1
1400,0.14
1500,0.02
1600,0.12
1700,0.04
1800,-0.04
1900,0.18
2000,0.16
2100,0.02
2200,0.02
2300,0.04
2400,0.08
2500,0.06
2600,0.14
2700,0.1
2800,0.06
2900,0.0
