# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
0,1745362284.4148154,0,-0.10144927352666855,1.0016816854476929,0,0
1,1745362284.4313884,3200,-0.10144927352666855,1.0016816854476929,0.10144927352666855,1.0018244981765747
2,1745362288.6334572,6400,-0.08309873938560486,1.0007981061935425,0.10144927352666855,1.0018244981765747
3,1745362289.0012858,9600,-0.08309873938560486,1.0007981061935425,0.08175911754369736,0.9974157214164734
4,1745362292.2959518,12800,-0.08382293581962585,1.0002540349960327,0.08175911754369736,0.9974157214164734
5,1745362292.591782,16000,-0.08382293581962585,1.0002540349960327,0.08292984962463379,0.9982448816299438
6,1745362295.8197863,19200,-0.06286720186471939,0.9992936849594116,0.08292984962463379,0.9982448816299438
7,1745362296.212223,22400,-0.06286720186471939,0.9992936849594116,0.05852091684937477,0.9986526370048523
8,1745362299.1107328,25600,-0.03933485597372055,0.9980435967445374,0.05852091684937477,0.9986526370048523
9,1745362299.6462383,28800,-0.03933485597372055,0.9980435967445374,0.04421933740377426,0.9989345073699951
10,1745362302.486944,32000,-0.036376167088747025,0.9999744296073914,0.04421933740377426,0.9989345073699951
11,1745362303.1101127,35200,-0.036376167088747025,0.9999744296073914,0.030766718089580536,1.001494288444519
12,1745362305.968917,38400,-0.026571277529001236,0.996370255947113,0.030766718089580536,1.001494288444519
13,1745362306.6982641,41600,-0.026571277529001236,0.996370255947113,0.03190857544541359,1.0071146488189697
14,1745362310.2038324,44800,-0.013213373720645905,0.9942104816436768,0.03190857544541359,1.0071146488189697
15,1745362311.1296227,48000,-0.013213373720645905,0.9942104816436768,0.016395175829529762,1.002123236656189
16,1745362313.9019141,51200,-0.012568265199661255,0.9974152445793152,0.016395175829529762,1.002123236656189
17,1745362314.6475892,54400,-0.012568265199661255,0.9974152445793152,0.012104353867471218,0.999925971031189
18,1745362317.3268158,57600,-0.008494538255035877,1.0007203817367554,0.012104353867471218,0.999925971031189
19,1745362318.1065195,60800,-0.008494538255035877,1.0007203817367554,0.010204263031482697,1.0004762411117554
20,1745362320.6350775,64000,-0.012193246744573116,1.0016533136367798,0.010204263031482697,1.0004762411117554
21,1745362321.7841487,67200,-0.012193246744573116,1.0016533136367798,0.008582642301917076,0.9999838471412659
22,1745362324.488168,70400,-0.01690233126282692,0.9932246208190918,0.008582642301917076,0.9999838471412659
23,1745362325.6437023,73600,-0.01690233126282692,0.9932246208190918,0.01639760471880436,0.988974392414093
24,1745362328.0207143,76800,-0.021519312635064125,0.9912616610527039,0.01639760471880436,0.988974392414093
25,1745362329.1726475,80000,-0.021519312635064125,0.9912616610527039,0.02002025581896305,0.9851211309432983
26,1745362331.5218616,83200,-0.023858189582824707,1.0099544525146484,0.02002025581896305,0.9851211309432983
27,1745362332.6038392,86400,-0.023858189582824707,1.0099544525146484,0.025083744898438454,0.9970750212669373
28,1745362335.1427188,89600,-0.026541149243712425,1.0023249387741089,0.025083744898438454,0.9970750212669373
29,1745362336.236493,92800,-0.026541149243712425,1.0023249387741089,0.02881690114736557,0.9982354640960693
30,1745362338.7467344,96000,-0.023016653954982758,1.0073857307434082,0.02881690114736557,0.9982354640960693
31,1745362339.9784937,99200,-0.023016653954982758,1.0073857307434082,0.024767642840743065,1.0044806003570557
32,1745362342.2034578,102400,-0.02380957640707493,0.9987949132919312,0.024767642840743065,1.0044806003570557
33,1745362343.4417922,105600,-0.02380957640707493,0.9987949132919312,0.025426676496863365,0.987012505531311
34,1745362345.7413888,108800,-0.016313983127474785,0.9989692568778992,0.025426676496863365,0.987012505531311
35,1745362346.8523986,112000,-0.016313983127474785,0.9989692568778992,0.015242154709994793,1.0221285820007324
36,1745362348.7231863,115200,-0.00995652936398983,0.9969072937965393,0.015242154709994793,1.0221285820007324
37,1745362349.8061676,118400,-0.00995652936398983,0.9969072937965393,0.01143241673707962,1.001989483833313
38,1745362351.591105,121600,-0.02039620280265808,1.0238608121871948,0.01143241673707962,1.001989483833313
