# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
0,1745383641.1408472,0,0.10077519714832306,0.9945372939109802,0,0
1,1745383641.3933206,3200,0.10077519714832306,0.9945372939109802,-0.06060606241226196,0.9980401396751404
2,1745383644.7858398,6400,0.1429801881313324,0.9659456610679626,-0.06060606241226196,0.9980401396751404
3,1745383644.9603238,9600,0.1429801881313324,0.9659456610679626,-0.13313990831375122,0.9775834679603577
4,1745383648.2847548,12800,0.06198679283261299,1.077384114265442,-0.13313990831375122,0.9775834679603577
5,1745383648.5221293,16000,0.06198679283261299,1.077384114265442,-0.06018851324915886,1.0788521766662598
6,1745383651.6134558,19200,0.02565676160156727,1.007976770401001,-0.06018851324915886,1.0788521766662598
7,1745383651.947985,22400,0.02565676160156727,1.007976770401001,-0.027535749599337578,1.0077306032180786
8,1745383655.1173766,25600,0.037319302558898926,1.001254677772522,-0.027535749599337578,1.0077306032180786
9,1745383655.681161,28800,0.037319302558898926,1.001254677772522,-0.028925156220793724,1.0071569681167603
10,1745383658.8419852,32000,0.027553319931030273,1.0084632635116577,-0.028925156220793724,1.0071569681167603
11,1745383659.472119,35200,0.027553319931030273,1.0084632635116577,-0.0216533150523901,1.0073516368865967
12,1745383662.4279656,38400,0.015617129392921925,1.0000114440917969,-0.0216533150523901,1.0073516368865967
13,1745383662.9562442,41600,0.015617129392921925,1.0000114440917969,-0.012066474184393883,0.9990508556365967
14,1745383665.6723006,44800,0.008820028975605965,0.998543918132782,-0.012066474184393883,0.9990508556365967
15,1745383666.3495884,48000,0.008820028975605965,0.998543918132782,-0.0002198200672864914,0.9991441965103149
16,1745383669.062683,51200,-0.012794896960258484,1.0151673555374146,-0.0002198200672864914,0.9991441965103149
17,1745383669.6422732,54400,-0.012794896960258484,1.0151673555374146,0.014510487206280231,0.9879937171936035
18,1745383672.8275495,57600,-0.018715405836701393,1.0061213970184326,0.014510487206280231,0.9879937171936035
19,1745383673.4532704,60800,-0.018715405836701393,1.0061213970184326,0.02037651278078556,1.0081344842910767
20,1745383676.187299,64000,-0.024106202647089958,0.9993712902069092,0.02037651278078556,1.0081344842910767
21,1745383676.8683455,67200,-0.024106202647089958,0.9993712902069092,0.02112150378525257,0.9908134341239929
22,1745383679.683584,70400,-0.021451355889439583,0.9987648129463196,0.02112150378525257,0.9908134341239929
23,1745383680.431487,73600,-0.021451355889439583,0.9987648129463196,0.0230927225202322,0.9921833872795105
24,1745383683.3964682,76800,-0.01695225201547146,1.0069140195846558,0.0230927225202322,0.9921833872795105
25,1745383684.08248,80000,-0.01695225201547146,1.0069140195846558,0.020201532170176506,1.0184117555618286
26,1745383686.7324102,83200,-0.010161018930375576,0.9959898591041565,0.020201532170176506,1.0184117555618286
27,1745383687.4877572,86400,-0.010161018930375576,0.9959898591041565,0.011295877397060394,1.0107307434082031
28,1745383690.4542656,89600,-0.00858271587640047,1.0008183717727661,0.011295877397060394,1.0107307434082031
29,1745383691.2329774,92800,-0.00858271587640047,1.0008183717727661,0.012447580695152283,0.9986100792884827
30,1745383693.9093125,96000,-0.014576149173080921,1.001354694366455,0.012447580695152283,0.9986100792884827
31,1745383694.8217177,99200,-0.014576149173080921,1.001354694366455,0.014863038435578346,0.9973796606063843
32,1745383698.134941,102400,-0.01371872890740633,1.000404715538025,0.014863038435578346,0.9973796606063843
33,1745383698.93322,105600,-0.01371872890740633,1.000404715538025,0.018711797893047333,0.9941728711128235
34,1745383701.5012674,108800,-0.019039301201701164,1.0024409294128418,0.018711797893047333,0.9941728711128235
35,1745383702.3883817,112000,-0.019039301201701164,1.0024409294128418,0.019587961956858635,0.9920175671577454
36,1745383705.220657,115200,-0.022755924612283707,0.9992794990539551,0.019587961956858635,0.9920175671577454
37,1745383706.4128344,118400,-0.022755924612283707,0.9992794990539551,0.02694755792617798,0.9841219186782837
38,1745383709.0367463,121600,-0.03176850825548172,0.9983784556388855,0.02694755792617798,0.9841219186782837
