# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
0,1745362385.8562186,0,0.10958904027938843,0.9969825744628906,0,0
1,1745362386.0888402,3200,0.10958904027938843,0.9969825744628906,-0.1184210553765297,1.003454327583313
2,1745362388.9647088,6400,-0.018632054328918457,1.020183801651001,-0.1184210553765297,1.003454327583313
3,1745362389.2495432,9600,-0.018632054328918457,1.020183801651001,0.014216046780347824,1.0115904808044434
4,1745362392.3320823,12800,-0.044167399406433105,1.0058718919754028,0.014216046780347824,1.0115904808044434
5,1745362392.702938,16000,-0.044167399406433105,1.0058718919754028,0.06238741800189018,0.9898872375488281
6,1745362395.6734743,19200,-0.04701443761587143,0.9981539845466614,0.06238741800189018,0.9898872375488281
7,1745362396.0865054,22400,-0.04701443761587143,0.9981539845466614,0.0502152219414711,0.9926372766494751
8,1745362399.280616,25600,-0.052376650273799896,1.0016350746154785,0.0502152219414711,0.9926372766494751
9,1745362399.6467597,28800,-0.052376650273799896,1.0016350746154785,0.05333007499575615,1.0009418725967407
10,1745362402.6091673,32000,-0.04233487322926521,1.0009490251541138,0.05333007499575615,1.0009418725967407
11,1745362402.9852297,35200,-0.04233487322926521,1.0009490251541138,0.04704589769244194,1.0012450218200684
12,1745362405.792489,38400,-0.03440733626484871,0.9992172122001648,0.04704589769244194,1.0012450218200684
13,1745362406.3821678,41600,-0.03440733626484871,0.9992172122001648,0.044933345168828964,1.0023193359375
14,1745362409.1110358,44800,-0.028320705518126488,1.0014394521713257,0.044933345168828964,1.0023193359375
15,1745362409.6523402,48000,-0.028320705518126488,1.0014394521713257,0.028602395206689835,0.9992073774337769
16,1745362412.4439871,51200,-0.01688208617269993,0.9964709281921387,0.028602395206689835,0.9992073774337769
17,1745362412.9726455,54400,-0.01688208617269993,0.9964709281921387,0.018983125686645508,1.0053783655166626
18,1745362415.734106,57600,-0.01879100129008293,0.9989591836929321,0.018983125686645508,1.0053783655166626
19,1745362416.4296048,60800,-0.01879100129008293,0.9989591836929321,0.019941959530115128,0.9969659447669983
20,1745362419.044363,64000,-0.016366908326745033,1.003595232963562,0.019941959530115128,0.9969659447669983
21,1745362419.782668,67200,-0.016366908326745033,1.003595232963562,0.02159886248409748,0.9956698417663574
22,1745362422.5261765,70400,-0.024411601945757866,1.001436710357666,0.02159886248409748,0.9956698417663574
23,1745362423.1901796,73600,-0.024411601945757866,1.001436710357666,0.024392135441303253,0.9990087747573853
24,1745362425.9552555,76800,-0.027341477572917938,0.9996373653411865,0.024392135441303253,0.9990087747573853
25,1745362426.7161596,80000,-0.027341477572917938,0.9996373653411865,0.02801031991839409,0.9946430921554565
26,1745362429.26694,83200,-0.024874640628695488,0.9994179606437683,0.02801031991839409,0.9946430921554565
27,1745362430.089926,86400,-0.024874640628695488,0.9994179606437683,0.024893511086702347,0.9952040910720825
28,1745362432.7144542,89600,-0.026725104078650475,1.0011944770812988,0.024893511086702347,0.9952040910720825
29,1745362433.654615,92800,-0.026725104078650475,1.0011944770812988,0.025703081861138344,0.9905656576156616
30,1745362436.4369838,96000,-0.031131170690059662,0.9971377849578857,0.025703081861138344,0.9905656576156616
31,1745362437.4252193,99200,-0.031131170690059662,0.9971377849578857,0.03522677347064018,0.9683933854103088
32,1745362440.124997,102400,-0.03157990798354149,0.9992126226425171,0.03522677347064018,0.9683933854103088
33,1745362441.076892,105600,-0.03157990798354149,0.9992126226425171,0.026334494352340698,1.0465542078018188
34,1745362443.419688,108800,-0.026228347793221474,1.005410075187683,0.026334494352340698,1.0465542078018188
35,1745362444.3841243,112000,-0.026228347793221474,1.005410075187683,0.026088010519742966,1.0009175539016724
36,1745362446.4374716,115200,-0.030778225511312485,1.0004782676696777,0.026088010519742966,1.0009175539016724
37,1745362447.4316623,118400,-0.030778225511312485,1.0004782676696777,0.029637333005666733,0.9924488663673401
38,1745362449.6619205,121600,-0.024092257022857666,0.9998409152030945,0.029637333005666733,0.9924488663673401
