# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
0,1745315699.0486026,0,0.078125,1.0,0,0
1,1745315699.3014746,3200,0.078125,1.0,-0.09375,0.9979289174079895
2,1745315704.7573478,6400,0.001872420310974121,1.0001435279846191,-0.09375,0.9979289174079895
3,1745315705.3757257,9600,0.001872420310974121,1.0001435279846191,-0.0071924589574337006,1.0292199850082397
4,1745315711.2126071,12800,-0.009168386459350586,1.0000351667404175,-0.0071924589574337006,1.0292199850082397
5,1745315711.3503947,16000,-0.009168386459350586,1.0000351667404175,0.005621694028377533,1.0011608600616455
6,1745315716.6580038,19200,-0.0033048614859580994,1.000023603439331,0.005621694028377533,1.0011608600616455
7,1745315717.0086,22400,-0.0033048614859580994,1.000023603439331,-0.004648977890610695,0.9998528957366943
8,1745315723.2496274,25600,-0.011339540593326092,0.9999885559082031,-0.004648977890610695,0.9998528957366943
9,1745315723.3984718,28800,-0.011339540593326092,0.9999885559082031,0.01661979965865612,0.9989879131317139
10,1745315730.375147,32000,-0.01669599488377571,1.0000615119934082,0.01661979965865612,0.9989879131317139
11,1745315730.7916873,35200,-0.01669599488377571,1.0000615119934082,0.012650793418288231,0.9954788088798523
12,1745315738.1065953,38400,-0.011804587207734585,0.99998939037323,0.012650793418288231,0.9954788088798523
13,1745315738.8488412,41600,-0.011804587207734585,0.99998939037323,0.019693095237016678,0.9838374257087708
14,1745315746.260423,44800,-0.005558020435273647,0.9999905228614807,0.019693095237016678,0.9838374257087708
15,1745315746.766654,48000,-0.005558020435273647,0.9999905228614807,0.00965570006519556,1.008058786392212
16,1745315753.6872163,51200,-0.0163783710449934,0.9999008178710938,0.00965570006519556,1.008058786392212
17,1745315754.119282,54400,-0.0163783710449934,0.9999008178710938,0.01960913836956024,0.9850937724113464
18,1745315760.2125735,57600,-0.02212308719754219,0.9999497532844543,0.01960913836956024,0.9850937724113464
19,1745315760.5518332,60800,-0.02212308719754219,0.9999497532844543,0.025340532884001732,0.9908944368362427
20,1745315765.7704315,64000,-0.01727098785340786,1.0000371932983398,0.025340532884001732,0.9908944368362427
21,1745315766.5749757,67200,-0.01727098785340786,1.0000371932983398,0.01604384183883667,1.0096549987792969
22,1745315771.53485,70400,-0.019210118800401688,0.9998589754104614,0.01604384183883667,1.0096549987792969
