# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
0,1745352203.8355992,0,0.007194244768470526,1.0064691305160522,0,0
1,1745352204.0131447,3200,0.007194244768470526,1.0064691305160522,-0.007092198356986046,1.0
2,1745352207.301089,6400,-0.004599598236382008,1.0042794942855835,-0.007092198356986046,1.0
3,1745352207.452586,9600,-0.004599598236382008,1.0042794942855835,0.008649022318422794,1.000258207321167
4,1745352210.709124,12800,-0.022350145503878593,1.000162124633789,0.008649022318422794,1.000258207321167
5,1745352210.98836,16000,-0.022350145503878593,1.000162124633789,0.0293880607932806,0.9999979734420776
6,1745352214.1629095,19200,0.022711077705025673,1.0089616775512695,0.0293880607932806,0.9999979734420776
7,1745352214.3892264,22400,0.022711077705025673,1.0089616775512695,-0.022076603025197983,1.0001193284988403
8,1745352217.4519603,25600,0.02546813152730465,0.9942564368247986,-0.022076603025197983,1.0001193284988403
9,1745352217.7720478,28800,0.02546813152730465,0.9942564368247986,-0.027733225375413895,0.9999563097953796
10,1745352220.8651896,32000,0.016248319298028946,0.9970254898071289,-0.027733225375413895,0.9999563097953796
11,1745352221.4986675,35200,0.016248319298028946,0.9970254898071289,-0.01820906065404415,0.9999240040779114
12,1745352224.1226273,38400,0.022997427731752396,0.9919471740722656,-0.01820906065404415,0.9999240040779114
13,1745352224.7764552,41600,0.022997427731752396,0.9919471740722656,-0.026596779003739357,0.9999465942382812
14,1745352227.828901,44800,0.04853183776140213,0.9724940061569214,-0.026596779003739357,0.9999465942382812
15,1745352228.539937,48000,0.04853183776140213,0.9724940061569214,-0.055469147861003876,0.999626874923706
16,1745352231.5914423,51200,0.03552906587719917,1.047432541847229,-0.055469147861003876,0.999626874923706
