# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
0,1745387289.922486,0,-0.23999999463558197,1.00035560131073,0,0
1,1745387289.932674,3200,-0.23999999463558197,1.00035560131073,0.23999999463558197,1.0035793781280518
2,1745387292.2388506,6400,-0.13079136610031128,0.9997556209564209,0.23999999463558197,1.0035793781280518
3,1745387292.2779002,9600,-0.13079136610031128,0.9997556209564209,0.1405479460954666,0.9942618012428284
4,1745387294.6706183,12800,-0.101686991751194,1.0049865245819092,0.1405479460954666,0.9942618012428284
5,1745387294.8139465,16000,-0.101686991751194,1.0049865245819092,0.0986737534403801,1.0026791095733643
6,1745387297.542061,19200,-0.03191040828824043,1.000741720199585,0.0986737534403801,1.0026791095733643
7,1745387297.7095711,22400,-0.03191040828824043,1.000741720199585,0.027257345616817474,1.0142267942428589
8,1745387300.179541,25600,-0.01643742062151432,0.9847069382667542,0.027257345616817474,1.0142267942428589
9,1745387300.562133,28800,-0.01643742062151432,0.9847069382667542,0.007916989736258984,0.9947859048843384
10,1745387303.0111365,32000,-0.004511497914791107,0.9955649375915527,0.007916989736258984,0.9947859048843384
11,1745387303.357346,35200,-0.004511497914791107,0.9955649375915527,-0.0036589179653674364,1.0000354051589966
12,1745387305.9689674,38400,0.0049999975599348545,1.0024522542953491,-0.0036589179653674364,1.0000354051589966
13,1745387306.338117,41600,0.0049999975599348545,1.0024522542953491,-0.0012057146523147821,1.009573221206665
14,1745387308.9990497,44800,0.0008035700302571058,0.9983509182929993,-0.0012057146523147821,1.009573221206665
15,1745387309.4400322,48000,0.0008035700302571058,0.9983509182929993,-0.00018087576609104872,1.000177264213562
16,1745387311.759673,51200,-0.002602462423965335,1.0125073194503784,-0.00018087576609104872,1.000177264213562
17,1745387312.3250344,54400,-0.002602462423965335,1.0125073194503784,0.00310719502158463,1.002191185951233
18,1745387314.6967185,57600,-0.014750977046787739,1.0000364780426025,0.00310719502158463,1.002191185951233
19,1745387315.3562531,60800,-0.014750977046787739,1.0000364780426025,0.014064082875847816,0.9979874491691589
20,1745387317.5140114,64000,-0.012053122743964195,0.999279797077179,0.014064082875847816,0.9979874491691589
21,1745387318.2019148,67200,-0.012053122743964195,0.999279797077179,0.015499231405556202,0.9988196492195129
22,1745387320.5463917,70400,-0.010431415401399136,0.997917652130127,0.015499231405556202,0.9988196492195129
23,1745387321.2081447,73600,-0.010431415401399136,0.997917652130127,0.01359935849905014,0.9979925751686096
24,1745387323.3253853,76800,-0.011858652345836163,1.0004290342330933,0.01359935849905014,0.9979925751686096
25,1745387324.182097,80000,-0.011858652345836163,1.0004290342330933,0.006376946344971657,1.0038896799087524
26,1745387326.2860088,83200,-0.012032010592520237,0.997967541217804,0.006376946344971657,1.0038896799087524
27,1745387327.198862,86400,-0.012032010592520237,0.997967541217804,0.0085283312946558,0.9994855523109436
28,1745387329.480497,89600,-0.011716497130692005,0.9996170997619629,0.0085283312946558,0.9994855523109436
29,1745387330.378075,92800,-0.011716497130692005,0.9996170997619629,0.005257075186818838,0.9992901682853699
30,1745387332.8078778,96000,-0.005702527705579996,0.9973382353782654,0.005257075186818838,0.9992901682853699
31,1745387333.9446394,99200,-0.005702527705579996,0.9973382353782654,0.0009949409868568182,0.9987229704856873
32,1745387336.1584203,102400,-0.004059895407408476,0.9950101971626282,0.0009949409868568182,0.9987229704856873
33,1745387337.1557257,105600,-0.004059895407408476,0.9950101971626282,0.0021534543484449387,1.000015377998352
34,1745387339.4482806,108800,0.00510116433724761,0.9867357015609741,0.0021534543484449387,1.000015377998352
35,1745387340.4269307,112000,0.00510116433724761,0.9867357015609741,-0.005109040066599846,0.9997072815895081
36,1745387342.8143744,115200,0.001867521321401,1.0146305561065674,-0.005109040066599846,0.9997072815895081
37,1745387343.921122,118400,0.001867521321401,1.0146305561065674,-0.0048401434905827045,0.9989741444587708
38,1745387346.1546574,121600,0.0035727068316191435,0.9966115355491638,-0.0048401434905827045,0.9989741444587708
