step,rl-loss,episode
13,0,0
2249,0.10957319289445877,100
4458,0.11951293051242828,200
7007,0.08046713471412659,300
9277,0.3166707158088684,400
11504,0.1597069799900055,500
13777,0.11498118937015533,600
16181,0.13581906259059906,700
18662,0.061609648168087006,800
20759,0.07754835486412048,900
