step,rl-loss,episode
54,0,0
2108,0.09820937365293503,100
4592,0.178470179438591,200
6820,0.1739707589149475,300
9147,0.09534142911434174,400
11559,0.08047886192798615,500
14037,0.09084030240774155,600
16719,0.05672840029001236,700
19174,0.08473897725343704,800
21569,0.032370228320360184,900
