step,rl-loss,episode
65,0,0
2624,0.15759076178073883,100
5128,0.09131671488285065,200
7552,0.07705097645521164,300
9845,0.20590929687023163,400
11980,0.06105288863182068,500
14502,0.10438764095306396,600
16769,0.15344515442848206,700
18989,0.09068311750888824,800
21288,0.03688858821988106,900
