step,rl-loss,episode
54,0,0
2511,0.1481950581073761,100
4773,0.09408190101385117,200
7265,0.06966244429349899,300
9904,0.1282138228416443,400
12329,0.041116733103990555,500
14421,0.08070816844701767,600
17004,0.06779803335666656,700
19280,0.09217549115419388,800
21709,0.12479985505342484,900
