# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
0,1745384777.5510774,0,-0.17557251453399658,0.9896354675292969,0,0
1,1745384777.5700834,3200,-0.17557251453399658,0.9896354675292969,0.1666666716337204,1.010615587234497
2,1745384780.6281035,6400,-0.11122375726699829,0.9943740367889404,0.1666666716337204,1.010615587234497
3,1745384780.6942365,9600,-0.11122375726699829,0.9943740367889404,0.10641025751829147,0.9884034991264343
4,1745384783.704906,12800,-0.06488991528749466,1.0199447870254517,0.10641025751829147,0.9884034991264343
5,1745384784.0456789,16000,-0.06488991528749466,1.0199447870254517,0.07320774346590042,1.0085148811340332
6,1745384787.6968584,19200,-0.03712897375226021,1.004438877105713,0.07320774346590042,1.0085148811340332
7,1745384787.903126,22400,-0.03712897375226021,1.004438877105713,0.0335879772901535,1.002325415611267
8,1745384792.3717,25600,-0.022069592028856277,1.0023858547210693,0.0335879772901535,1.002325415611267
9,1745384792.3948174,28800,-0.022069592028856277,1.0023858547210693,0.023840080946683884,1.000853419303894
10,1745384797.0380046,32000,-0.04254591464996338,0.9995512366294861,0.023840080946683884,1.000853419303894
11,1745384797.940758,35200,-0.04254591464996338,0.9995512366294861,0.03838524594902992,0.9996333122253418
12,1745384804.005834,38400,-0.03544017672538757,0.999900221824646,0.03838524594902992,0.9996333122253418
13,1745384804.4007974,41600,-0.03544017672538757,0.999900221824646,0.02703079953789711,0.9999819993972778
14,1745384807.7219963,44800,-0.013404520228505135,0.9971196055412292,0.02703079953789711,0.9999819993972778
15,1745384808.285553,48000,-0.013404520228505135,0.9971196055412292,0.009159199893474579,1.0013341903686523
16,1745384811.564218,51200,-0.011148844845592976,1.0071977376937866,0.009159199893474579,1.0013341903686523
17,1745384812.1161468,54400,-0.011148844845592976,1.0071977376937866,0.014229791238904,0.997194230556488
18,1745384815.388712,57600,-0.016978401690721512,1.0002819299697876,0.014229791238904,0.997194230556488
19,1745384815.8773437,60800,-0.016978401690721512,1.0002819299697876,0.014965084381401539,1.0037274360656738
20,1745384818.9698317,64000,-0.015434911474585533,0.9988831281661987,0.014965084381401539,1.0037274360656738
21,1745384819.7424757,67200,-0.015434911474585533,0.9988831281661987,0.01718372106552124,1.003892183303833
22,1745384822.8196704,70400,-0.019276874139904976,1.0059309005737305,0.01718372106552124,1.003892183303833
23,1745384823.2847881,73600,-0.019276874139904976,1.0059309005737305,0.019539618864655495,0.9986461400985718
24,1745384826.8509045,76800,-0.027174903079867363,1.0025233030319214,0.019539618864655495,0.9986461400985718
25,1745384827.685556,80000,-0.027174903079867363,1.0025233030319214,0.028668221086263657,0.9945124983787537
26,1745384830.619492,83200,-0.026269039139151573,1.0001208782196045,0.028668221086263657,0.9945124983787537
27,1745384831.4144561,86400,-0.026269039139151573,1.0001208782196045,0.02066810615360737,1.0040268898010254
28,1745384834.1082098,89600,-0.008182224817574024,1.0009956359863281,0.02066810615360737,1.0040268898010254
29,1745384835.2020652,92800,-0.008182224817574024,1.0009956359863281,0.0107891159132123,1.0070233345031738
30,1745384837.8988574,96000,-0.019638922065496445,1.0176193714141846,0.0107891159132123,1.0070233345031738
31,1745384839.23098,99200,-0.019638922065496445,1.0176193714141846,0.02038877084851265,0.9988827705383301
32,1745384841.706513,102400,-0.01670115813612938,0.9994813799858093,0.02038877084851265,0.9988827705383301
33,1745384842.821583,105600,-0.01670115813612938,0.9994813799858093,0.0204775370657444,0.9970002770423889
34,1745384845.480424,108800,-0.02027782052755356,1.0009450912475586,0.0204775370657444,0.9970002770423889
35,1745384846.5801134,112000,-0.02027782052755356,1.0009450912475586,0.017056789249181747,1.0030592679977417
36,1745384848.9093359,115200,-0.014984673820436,0.9997108578681946,0.017056789249181747,1.0030592679977417
37,1745384850.1014154,118400,-0.014984673820436,0.9997108578681946,0.014792009256780148,1.0010652542114258
38,1745384852.9358234,121600,-0.015869423747062683,1.0001810789108276,0.014792009256780148,1.0010652542114258
