# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
0,1745217771.145777,0,0,0,0.02158273383975029,1.0
1,1745217771.1517682,3200,-0.06666666269302368,1.0,0.02158273383975029,1.0
2,1745217776.321903,6400,-0.025641024112701416,0.9998959302902222,0.02158273383975029,1.0
3,1745217776.7669559,9600,-0.025641024112701416,0.9998959302902222,0.029875336214900017,0.9994771480560303
4,1745217782.6607866,12800,0.008547010831534863,1.0001312494277954,0.029875336214900017,0.9994771480560303
5,1745217783.100252,16000,0.008547010831534863,1.0001312494277954,-0.012341171503067017,0.9998869299888611
6,1745217789.3684144,19200,-0.00445930752903223,0.9998303651809692,-0.012341171503067017,0.9998869299888611
7,1745217789.610804,22400,-0.00445930752903223,0.9998303651809692,0.004828627221286297,0.9984951615333557
8,1745217794.9587646,25600,-0.014996016398072243,0.9994728565216064,0.004828627221286297,0.9984951615333557
9,1745217795.7170467,28800,-0.014996016398072243,0.9994728565216064,0.022781822830438614,0.995722770690918
10,1745217801.066528,32000,-0.00952048972249031,0.999592125415802,0.022781822830438614,0.995722770690918
11,1745217801.6938555,35200,-0.00952048972249031,0.999592125415802,0.010056279599666595,0.9962801933288574
12,1745217807.293374,38400,-0.0028694146312773228,1.0006458759307861,0.010056279599666595,0.9962801933288574
13,1745217808.1783638,41600,-0.0028694146312773228,1.0006458759307861,0.009604890830814838,1.001176357269287
14,1745217813.417985,44800,-0.005133115686476231,0.9998142123222351,0.009604890830814838,1.001176357269287
15,1745217814.384969,48000,-0.005133115686476231,0.9998142123222351,0.010189992375671864,0.9959320425987244
16,1745217819.4205189,51200,0.0013744652969762683,1.000379204750061,0.010189992375671864,0.9959320425987244
