# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
0,1745393989.176461,0,0.158620685338974,0.99506014585495,0,0
1,1745393989.2071216,3200,0.158620685338974,0.99506014585495,-0.15436241030693054,1.0046063661575317
2,1745393991.875388,6400,0.09131034463644028,1.0043525695800781,-0.15436241030693054,1.0046063661575317
3,1745393991.9557505,9600,0.09131034463644028,1.0043525695800781,-0.09280620515346527,1.0030924081802368
4,1745393994.4141169,12800,0.06642911583185196,0.9968222975730896,-0.09280620515346527,1.0030924081802368
5,1745393994.723537,16000,0.06642911583185196,0.9968222975730896,-0.06462562829256058,0.9999974966049194
6,1745393997.7550738,19200,0.03535902872681618,1.0150432586669922,-0.06462562829256058,0.9999974966049194
7,1745393998.0568292,22400,0.03535902872681618,1.0150432586669922,-0.030469220131635666,0.9948251247406006
8,1745394000.9747586,25600,0.03162055462598801,0.9999367594718933,-0.030469220131635666,0.9948251247406006
9,1745394001.363783,28800,0.03162055462598801,0.9999367594718933,-0.021096687763929367,0.9887028336524963
10,1745394004.1572325,32000,0.03788086026906967,1.0067946910858154,-0.021096687763929367,0.9887028336524963
11,1745394004.60184,35200,0.03788086026906967,1.0067946910858154,-0.03633056953549385,1.009253740310669
12,1745394007.5187764,38400,0.02587590180337429,1.000773310661316,-0.03633056953549385,1.009253740310669
13,1745394007.9350872,41600,0.02587590180337429,1.000773310661316,-0.02338855341076851,0.990928053855896
14,1745394010.7748544,44800,0.01494910940527916,0.9999630451202393,-0.02338855341076851,0.990928053855896
15,1745394011.4591339,48000,0.01494910940527916,0.9999630451202393,-0.005759102292358875,0.9889889359474182
16,1745394014.1747622,51200,0.0024856259115040302,0.9998817443847656,-0.005759102292358875,0.9889889359474182
17,1745394014.7981458,54400,0.0024856259115040302,0.9998817443847656,0.0010536371264606714,1.0030416250228882
18,1745394017.3720028,57600,-0.005676604807376862,0.9995388984680176,0.0010536371264606714,1.0030416250228882
19,1745394017.9715593,60800,-0.005676604807376862,0.9995388984680176,0.010039183311164379,0.9969104528427124
20,1745394020.6805856,64000,-0.01035535428673029,1.001645803451538,0.010039183311164379,0.9969104528427124
21,1745394021.217706,67200,-0.01035535428673029,1.001645803451538,0.012021724134683609,1.0180678367614746
22,1745394024.023659,70400,-0.014459296129643917,1.00115966796875,0.012021724134683609,1.0180678367614746
23,1745394024.7220213,73600,-0.014459296129643917,1.00115966796875,0.017341753467917442,0.9955074787139893
24,1745394027.4073462,76800,-0.012248141691088676,0.9986337423324585,0.017341753467917442,0.9955074787139893
25,1745394027.998634,80000,-0.012248141691088676,0.9986337423324585,0.011674078181385994,1.0056681632995605
26,1745394030.676041,83200,-0.008803901262581348,0.9963017106056213,0.011674078181385994,1.0056681632995605
27,1745394031.3901982,86400,-0.008803901262581348,0.9963017106056213,0.011361592449247837,0.9977012872695923
28,1745394033.86846,89600,-0.00585290789604187,0.9953051805496216,0.011361592449247837,0.9977012872695923
29,1745394034.7259443,92800,-0.00585290789604187,0.9953051805496216,0.005872969049960375,1.0024266242980957
30,1745394037.1993318,96000,-0.0016077917534857988,1.001330852508545,0.005872969049960375,1.0024266242980957
31,1745394038.0850148,99200,-0.0016077917534857988,1.001330852508545,0.004096134565770626,0.9979259967803955
32,1745394040.5013359,102400,0.00205184705555439,0.9915866255760193,0.004096134565770626,0.9979259967803955
33,1745394041.613435,105600,0.00205184705555439,0.9915866255760193,0.0022653606720268726,1.0008060932159424
34,1745394043.8643007,108800,0.00486183213070035,1.0024034976959229,0.0022653606720268726,1.0008060932159424
35,1745394044.8337958,112000,0.00486183213070035,1.0024034976959229,-0.004126156214624643,1.000250220298767
36,1745394047.2554889,115200,0.006678055971860886,0.9936417937278748,-0.004126156214624643,1.000250220298767
37,1745394048.3061895,118400,0.006678055971860886,0.9936417937278748,-0.0026657243724912405,0.9990514516830444
38,1745394050.4967217,121600,0.007364562246948481,0.9936198592185974,-0.0026657243724912405,0.9990514516830444
