step,rl-loss,episode
13,0,0
2264,0.15119417011737823,100
4432,0.1949605941772461,200
6766,0.11034359037876129,300
8962,0.134792298078537,400
11650,0.13059456646442413,500
14060,0.09869106858968735,600
16307,0.1099904254078865,700
18750,0.0331980437040329,800
20969,0.09156054258346558,900
